725.	-9.60230	42.16880
726.	-9.55200	42.20580
727.	-9.50170	42.24290
728.	-9.45140	42.28000
729.	-9.40110	42.31710
730.	-9.35080	42.35410
731.	-9.30050	42.39120
732.	-9.25010	42.42820
733.	-9.19980	42.46520
734.	-9.14950	42.50220
735.	-9.09910	42.53920
736.	-9.04880	42.57610
737.	-8.99850	42.61310
738.	-8.94810	42.65010
739.	-8.89770	42.68700
740.	-8.84740	42.72390
741.	-8.79700	42.76080
742.	-8.74670	42.79780
743.	-8.69630	42.83470
744.	-8.64590	42.87150
745.	-8.59550	42.90840
746.	-8.54510	42.94530
747.	-8.49470	42.98210
748.	-8.44430	43.01900
749.	-8.39390	43.05580
750.	-8.34350	43.09260
751.	-8.29310	43.12940
752.	-8.24270	43.16620
753.	-8.19230	43.20300
754.	-8.14190	43.23980
755.	-8.09150	43.27660
756.	-8.04100	43.31330
757.	-7.99060	43.35010
758.	-7.94020	43.38680
759.	-7.88970	43.42350
760.	-7.78880	43.49700
761.	-4.78070	45.66570
762.	-1.73880	47.83130
763.	1.30640	49.98920
764.	4.34930	52.15300
765.	7.38440	54.33640
766.	10.38110	56.53490
767.	13.38390	58.79990
768.	16.36120	61.12830
769.	19.08620	63.35240
770.	19.11060	63.37280
771.	19.15940	63.41360
772.	19.20820	63.45440
773.	19.25700	63.49530
774.	19.30580	63.53620
775.	19.35450	63.57710
776.	19.40330	63.61800
777.	19.45200	63.65900
778.	19.50080	63.70000
779.	19.57380	63.76150
780.	19.59820	63.78200
781.	19.64690	63.82310
782.	19.69560	63.86420
783.	19.74430	63.90530
784.	19.79290	63.94650
785.	19.84160	63.98770
786.	19.89020	64.02890
787.	19.93890	64.07010
788.	19.98750	64.11140
789.	20.03610	64.15270
790.	20.08470	64.19400
791.	20.13330	64.23530
792.	20.18180	64.27670
793.	20.23040	64.31810
794.	20.27900	64.35960
795.	20.32750	64.40100
796.	20.37600	64.44250
797.	20.42450	64.48400
798.	20.47300	64.52560
799.	20.52150	64.56720
800.	20.57000	64.60880
801.	20.61850	64.65040
802.	20.66690	64.69210
803.	20.71530	64.73370
804.	20.76370	64.77550
805.	20.81220	64.81720
806.	20.86060	64.85900
807.	20.90900	64.90080
808.	20.95730	64.94270
809.	21.00570	64.98450
810.	21.10240	65.06840
811.	21.15070	65.11030
812.	21.19900	65.15230
813.	21.24730	65.19430
814.	21.29560	65.23640
815.	21.34380	65.27840
816.	21.39210	65.32050
817.	21.44030	65.36270
818.	21.48860	65.40480
819.	21.53680	65.44700
820.	21.58500	65.48930
821.	21.63320	65.53150
822.	21.68140	65.57380
823.	21.72950	65.61620
824.	21.77770	65.65850
825.	21.82590	65.70090
826.	21.87400	65.74330
827.	21.92210	65.78580
828.	21.97020	65.82830
829.	22.01830	65.87080
830.	22.06640	65.91330
831.	22.11450	65.95590
832.	22.16250	65.99850
833.	22.21060	66.04120
834.	22.25860	66.08390
835.	22.30660	66.12660
836.	22.35460	66.16930
837.	22.40260	66.21210
